respondent-id,age,gender,education,income,children,marital,pets
IS126Z,45-64,F,Trade / technical school or college,Mid 50%,0,single,3+
OB953T,35-44,F,Schooling until age 16,Prefer not to say,0,single,3+
SZ486R,35-44,F,Schooling until age 16,Bottom 25%,3+,single,2
NQ296Y,35-44,F,University degree,Top 25%,2,married,2
NW541U,45-64,M,Trade / technical school or college,Bottom 25%,2,married,0
DF856U,45-64,M,Postgraduate degree,Mid 50%,0,married,3+
YG595O,16-24,M,University degree,Top 25%,0,single,1
ZE537U,45-64,F,Schooling until age 16,Bottom 25%,0,married,3+
BW596C,35-44,F,Postgraduate degree,Bottom 25%,3+,married,0
VT998E,16-24,F,Trade / technical school or college,Mid 50%,0,single,2
WM126D,25-34,F,Postgraduate degree,Mid 50%,2,single,2
YD392X,35-44,F,University degree,Top 25%,0,married,3+
KW289G,16-24,F,University degree,Mid 50%,0,single,0
UD541U,16-24,M,Schooling until age 18,Mid 50%,0,single,3+
WM698B,16-24,F,Schooling until age 16,Mid 50%,0,single,3+
LR768M,35-44,F,Trade / technical school or college,Mid 50%,2,single,0
RP825Q,16-24,F,Schooling until age 16,Prefer not to say,0,single,3+
NC816J,45-64,F,University degree,Mid 50%,1,single,2
UN794T,25-34,M,Trade / technical school or college,Mid 50%,0,single,0
IP945N,45-64,F,Schooling until age 16,Mid 50%,1,single,2
HJ254D,45-64,M,University degree,Top 25%,3+,married,2
XR814P,16-24,F,University degree,Top 25%,0,single,2
VI546S,45-64,F,University degree,Mid 50%,3+,single,1
JR730A,45-64,F,Schooling until age 16,Bottom 25%,0,married,3+
LL237W,35-44,F,Schooling until age 18,Mid 50%,2,single,3+
LE780H,25-34,M,Schooling until age 18,Mid 50%,1,single,2
CB585M,45-64,F,Schooling until age 18,Mid 50%,0,married,1
RA529Q,25-34,F,Trade / technical school or college,Mid 50%,0,single,0
AG161O,45-64,M,Schooling until age 18,Top 25%,3+,single,2
HR591G,35-44,F,University degree,Mid 50%,0,single,1
WC874M,35-44,M,University degree,Mid 50%,1,single,1
CF124X,35-44,F,Trade / technical school or college,Bottom 25%,1,single,3+
AL447B,25-34,M,Trade / technical school or college,Bottom 25%,2,single,3+
IY787A,25-34,M,Schooling until age 18,Mid 50%,0,single,1
VH227F,35-44,F,University degree,Mid 50%,1,single,1
OF904E,45-64,M,Trade / technical school or college,Bottom 25%,1,single,3+
ER318C,45-64,F,Schooling until age 16,Top 25%,2,single,0
RU835N,25-34,F,Postgraduate degree,Top 25%,3+,married,3+
PR364G,16-24,F,Schooling until age 18,Top 25%,0,single,2
VW960S,45-64,M,Schooling until age 18,Top 25%,1,married,1
FW262J,25-34,M,University degree,Mid 50%,1,single,2
XR754M,16-24,M,Schooling until age 18,Top 25%,0,single,3+
KI964C,35-44,M,University degree,Top 25%,2,married,3+
GX673O,25-34,M,University degree,Top 25%,1,single,1
CZ144U,16-24,M,Schooling until age 18,Bottom 25%,0,single,2
VC131A,45-64,F,Schooling until age 18,Top 25%,0,single,1
MV349W,35-44,F,Schooling until age 18,Mid 50%,3+,married,1
UD284V,45-64,M,Schooling until age 16,Bottom 25%,0,single,2
WH404W,45-64,M,Schooling until age 16,Bottom 25%,0,single,3+
VC976J,25-34,F,Schooling until age 16,Mid 50%,2,single,2
KB919R,25-34,M,Postgraduate degree,Top 25%,1,married,3+
XP863M,25-34,F,University degree,Top 25%,2,single,0
GT544M,35-44,M,University degree,Mid 50%,0,single,2
CE455E,35-44,M,University degree,Mid 50%,0,single,1
AL536H,16-24,F,Schooling until age 18,Bottom 25%,0,single,3+
AL139M,25-34,F,Schooling until age 16,Bottom 25%,2,single,0
RT873V,35-44,F,Trade / technical school or college,Prefer not to say,1,single,2
XN710Q,35-44,F,Schooling until age 18,Mid 50%,1,single,0
GI998F,45-64,F,Postgraduate degree,Mid 50%,3+,married,2
CX692S,25-34,M,University degree,Top 25%,1,married,3+
UB989H,35-44,F,Trade / technical school or college,Prefer not to say,0,single,3+
EQ265M,16-24,M,Schooling until age 18,Mid 50%,0,single,0
XA768J,16-24,F,Schooling until age 18,Mid 50%,0,single,2
ML762T,35-44,F,University degree,Mid 50%,2,married,2
XV393N,45-64,F,Schooling until age 16,Prefer not to say,3+,single,2
IS632O,16-24,F,University degree,Top 25%,1,married,2
WB509T,45-64,F,Schooling until age 16,Mid 50%,0,single,2
VK622G,16-24,M,Postgraduate degree,Bottom 25%,0,single,1
ZY618Z,45-64,F,Postgraduate degree,Top 25%,2,married,2
DP358T,45-64,M,Postgraduate degree,Top 25%,1,married,3+
DW127H,45-64,M,University degree,Top 25%,1,married,0
NH294D,45-64,F,University degree,Prefer not to say,1,single,3+
FL575U,45-64,F,Postgraduate degree,Top 25%,3+,single,1
HN999X,25-34,F,University degree,Bottom 25%,0,single,3+
XW440W,25-34,M,Postgraduate degree,Top 25%,0,single,3+
ZX889T,25-34,F,Schooling until age 18,Mid 50%,0,single,0
GO564Z,25-34,F,Postgraduate degree,Prefer not to say,1,married,0
BF650L,25-34,M,Schooling until age 18,Prefer not to say,0,single,3+
ZY879Y,45-64,M,Schooling until age 18,Mid 50%,2,married,0
GI853T,25-34,M,Trade / technical school or college,Bottom 25%,0,single,3+
OX500R,45-64,F,Schooling until age 18,Top 25%,0,single,1
UN349T,45-64,F,University degree,Mid 50%,1,married,2
KI911B,45-64,F,Trade / technical school or college,Bottom 25%,2,single,0
DO611U,25-34,F,University degree,Prefer not to say,0,single,0
AT354F,25-34,F,Schooling until age 16,Mid 50%,0,single,0
PW239Q,45-64,M,Schooling until age 16,Mid 50%,3+,single,0
UE428L,45-64,F,Trade / technical school or college,Mid 50%,2,married,3+
YS599D,35-44,F,University degree,Mid 50%,1,single,1
KJ821K,25-34,F,University degree,Mid 50%,0,married,1
MP912V,45-64,F,Postgraduate degree,Prefer not to say,1,single,0
VL741X,25-34,F,Trade / technical school or college,Mid 50%,2,married,2
XQ895B,25-34,M,Schooling until age 16,Top 25%,1,single,3+
CY981R,45-64,M,University degree,Top 25%,0,married,2
ZE989Z,45-64,M,Trade / technical school or college,Mid 50%,0,single,3+
VF511C,25-34,M,Schooling until age 16,Prefer not to say,0,single,0
SL634P,45-64,M,Trade / technical school or college,Mid 50%,0,single,0
XV266X,45-64,F,Schooling until age 18,Bottom 25%,3+,single,3+
HH352G,16-24,F,Schooling until age 18,Prefer not to say,0,single,1
MB386V,45-64,F,Schooling until age 18,Bottom 25%,3+,married,2
EQ536O,25-34,F,Trade / technical school or college,Mid 50%,1,single,0
EE312O,45-64,M,Trade / technical school or college,Top 25%,2,single,2
RI904T,45-64,F,Trade / technical school or college,Prefer not to say,2,single,2
HB887C,25-34,M,Schooling until age 18,Top 25%,0,single,0
WF302I,25-34,F,Postgraduate degree,Top 25%,0,single,0
NA775H,45-64,F,Trade / technical school or college,Mid 50%,0,single,2
EO249R,45-64,F,Schooling until age 16,Mid 50%,3+,married,0
NL559F,45-64,F,Trade / technical school or college,Bottom 25%,3+,married,0
HF174L,45-64,M,Schooling until age 16,Mid 50%,2,married,3+
PK987T,16-24,F,Schooling until age 18,Prefer not to say,0,single,1
AD535D,35-44,F,University degree,Top 25%,2,married,3+
VG261L,45-64,F,Schooling until age 18,Top 25%,2,married,0
LJ657H,25-34,F,Schooling until age 18,Top 25%,1,married,2
KR902F,25-34,M,Schooling until age 16,Mid 50%,2,married,2
XW244Y,25-34,F,University degree,Top 25%,0,married,1
TU899G,25-34,M,Schooling until age 18,Top 25%,2,married,2
FL499I,16-24,F,Trade / technical school or college,Bottom 25%,0,single,1
ZO481H,16-24,M,Schooling until age 18,Bottom 25%,0,single,2
IK310S,16-24,F,Trade / technical school or college,Bottom 25%,1,single,1
MU359G,45-64,F,Postgraduate degree,Mid 50%,0,married,0
TH665P,16-24,F,Schooling until age 16,Mid 50%,0,single,3+
MW727S,45-64,F,University degree,Bottom 25%,2,single,2
MH975K,45-64,F,University degree,Top 25%,1,single,3+
HF947A,45-64,M,Postgraduate degree,Mid 50%,0,single,1
JI471Y,45-64,M,University degree,Bottom 25%,0,single,2
OX938S,25-34,F,University degree,Top 25%,2,married,2
RR811F,35-44,F,Schooling until age 16,Mid 50%,0,single,3+
RA286M,16-24,M,Schooling until age 16,Prefer not to say,0,single,2
ZK885I,25-34,M,University degree,Mid 50%,2,married,1
MS578J,45-64,F,Schooling until age 18,Prefer not to say,2,married,3+
RY416X,35-44,F,Schooling until age 16,Bottom 25%,1,married,0
AN440V,25-34,M,Trade / technical school or college,Mid 50%,0,married,3+
JU984C,16-24,M,Trade / technical school or college,Mid 50%,0,single,2
PR215Q,16-24,F,Schooling until age 16,Mid 50%,0,single,2
PO589R,35-44,M,University degree,Top 25%,2,married,1
IK606N,45-64,F,Trade / technical school or college,Mid 50%,1,married,1
FL347H,25-34,F,Trade / technical school or college,Bottom 25%,3+,single,3+
OK567X,25-34,M,Postgraduate degree,Mid 50%,0,single,2
VW870R,25-34,F,Schooling until age 16,Mid 50%,2,single,3+
AR260Q,35-44,M,University degree,Top 25%,2,married,0
EA513T,35-44,M,University degree,Mid 50%,1,single,0
NM314R,16-24,F,University degree,Mid 50%,0,single,2
GD599H,45-64,M,Schooling until age 18,Mid 50%,0,single,3+
AC436G,45-64,F,Schooling until age 16,Mid 50%,3+,single,0
EM557I,35-44,M,Postgraduate degree,Top 25%,0,married,2
EG157U,35-44,M,Schooling until age 18,Top 25%,1,married,2
PG120X,25-34,M,University degree,Top 25%,2,married,3+
FP308X,25-34,M,Postgraduate degree,Top 25%,2,married,1
MA982D,35-44,M,Schooling until age 18,Mid 50%,2,married,3+
NU134P,45-64,M,Postgraduate degree,Top 25%,1,married,0
SP281D,35-44,F,University degree,Mid 50%,2,married,3+
KU527B,16-24,F,University degree,Prefer not to say,0,single,0
UH877A,25-34,F,Schooling until age 18,Mid 50%,2,single,0
GU609R,25-34,F,Postgraduate degree,Mid 50%,0,single,0
XT544Q,45-64,M,University degree,Top 25%,0,single,3+
ZC404O,45-64,F,University degree,Mid 50%,0,married,3+
RY764L,35-44,F,Schooling until age 18,Mid 50%,3+,married,3+
LZ286O,35-44,M,Schooling until age 18,Top 25%,2,married,3+
JS162K,45-64,F,Schooling until age 18,Mid 50%,2,single,0
WI729U,25-34,F,University degree,Top 25%,0,single,0
GD566I,25-34,M,University degree,Mid 50%,0,single,1
EW376Z,45-64,F,University degree,Bottom 25%,2,single,2
UQ184B,16-24,F,University degree,Bottom 25%,0,single,3+
RN777L,45-64,F,Schooling until age 18,Top 25%,0,married,2
LF699L,45-64,M,Schooling until age 18,Prefer not to say,1,single,3+
RQ725C,25-34,M,Schooling until age 16,Mid 50%,2,married,2
OG211M,35-44,M,Schooling until age 16,Bottom 25%,2,married,2
EO218N,45-64,F,University degree,Top 25%,3+,married,2
UP965H,45-64,F,Schooling until age 18,Mid 50%,2,married,1
FV795L,25-34,F,Schooling until age 16,Mid 50%,2,single,0
IW731Q,16-24,F,Schooling until age 18,Mid 50%,0,single,0
MX558T,45-64,F,Schooling until age 18,Mid 50%,1,married,0
SO738B,16-24,M,Schooling until age 18,Mid 50%,0,single,2
BZ429L,45-64,M,Postgraduate degree,Top 25%,3+,married,3+
NL868R,35-44,F,Schooling until age 18,Bottom 25%,2,married,3+
XH700U,45-64,F,Trade / technical school or college,Mid 50%,2,married,1
OD948V,25-34,M,Postgraduate degree,Top 25%,2,married,3+
FV348D,45-64,F,Schooling until age 18,Mid 50%,2,single,2
CQ175V,16-24,F,Schooling until age 16,Bottom 25%,3+,single,0
WH704C,25-34,M,University degree,Mid 50%,0,single,2
ZW820D,45-64,M,Postgraduate degree,Mid 50%,2,married,0
JS289O,45-64,M,Trade / technical school or college,Mid 50%,0,single,2
TH319L,25-34,F,University degree,Mid 50%,1,single,3+
JD538L,45-64,F,Schooling until age 18,Mid 50%,0,single,2
ZU249V,16-24,F,Schooling until age 18,Bottom 25%,0,single,1
GY784W,35-44,M,Postgraduate degree,Bottom 25%,0,single,2
YQ456C,45-64,M,Postgraduate degree,Top 25%,2,married,1
UC165N,25-34,M,Schooling until age 18,Bottom 25%,1,married,0
GC558T,45-64,M,Trade / technical school or college,Mid 50%,2,married,0
JP407B,25-34,M,Postgraduate degree,Top 25%,2,married,0
GK242S,16-24,F,Schooling until age 16,Mid 50%,0,single,2
MS469K,16-24,F,Schooling until age 18,Top 25%,0,single,3+
AN306D,45-64,F,University degree,Mid 50%,3+,single,0
MD474L,45-64,F,Postgraduate degree,Mid 50%,0,married,3+
AX528L,45-64,M,Trade / technical school or college,Top 25%,1,married,2
CH200X,35-44,M,Schooling until age 18,Mid 50%,1,married,0
TQ676Z,45-64,F,Schooling until age 16,Bottom 25%,0,married,3+
YL463S,45-64,M,Schooling until age 16,Mid 50%,0,single,1
QD835H,35-44,M,Schooling until age 18,Mid 50%,0,single,0
YV668I,25-34,F,University degree,Top 25%,2,married,0
NW652D,45-64,M,Trade / technical school or college,Mid 50%,0,single,2
HL905C,35-44,F,Schooling until age 16,Mid 50%,1,single,1
UR856N,25-34,M,University degree,Prefer not to say,0,single,3+
YT783H,25-34,F,Schooling until age 16,Bottom 25%,3+,single,0
GN453R,45-64,F,Schooling until age 18,Mid 50%,2,married,3+
QP697B,16-24,F,University degree,Mid 50%,0,single,1
IF692R,16-24,F,Schooling until age 18,Prefer not to say,0,single,3+
XJ604U,35-44,F,University degree,Mid 50%,1,married,3+
SC894Z,35-44,M,Postgraduate degree,Top 25%,2,single,1
IN131N,45-64,F,Trade / technical school or college,Mid 50%,2,married,1
PL476E,25-34,F,Postgraduate degree,Prefer not to say,0,single,1
FS761L,35-44,M,Postgraduate degree,Top 25%,2,married,3+
XU403T,25-34,F,University degree,Top 25%,2,married,1
WE913P,35-44,F,Schooling until age 18,Top 25%,0,married,2
SP246Z,25-34,F,University degree,Mid 50%,0,single,0
DL106E,35-44,M,University degree,Top 25%,2,married,2
JD986H,16-24,F,Schooling until age 16,Bottom 25%,0,single,1
PU249S,35-44,F,Schooling until age 16,Mid 50%,3+,married,1
AB402F,35-44,F,Trade / technical school or college,Mid 50%,3+,married,0
VW503D,45-64,M,University degree,Bottom 25%,0,single,1
GL671C,35-44,M,University degree,Top 25%,1,married,3+
DA780V,25-34,F,Schooling until age 18,Mid 50%,2,single,1
MI172S,45-64,M,Schooling until age 16,Bottom 25%,0,single,3+
MC451R,45-64,M,Postgraduate degree,Prefer not to say,3+,married,1
UU345M,45-64,F,Schooling until age 18,Mid 50%,3+,single,3+
VD638S,25-34,F,Schooling until age 18,Top 25%,0,married,1
JU720Q,45-64,M,Trade / technical school or college,Mid 50%,1,married,1
ST685V,35-44,F,Schooling until age 18,Bottom 25%,0,single,0
YV562W,16-24,F,Postgraduate degree,Bottom 25%,0,married,1
PY346K,45-64,F,Schooling until age 16,Mid 50%,3+,single,0
HO506Z,35-44,M,University degree,Top 25%,2,married,2
MV207Z,35-44,F,Trade / technical school or college,Bottom 25%,0,single,1
FH461N,35-44,M,Trade / technical school or college,Prefer not to say,0,single,0
WZ612A,16-24,F,University degree,Prefer not to say,0,single,2
AO969P,16-24,F,University degree,Bottom 25%,0,single,3+
LX900M,25-34,F,Schooling until age 16,Mid 50%,3+,married,1
UY635Z,45-64,M,Trade / technical school or college,Prefer not to say,0,married,0
TN827F,16-24,F,Schooling until age 18,Prefer not to say,0,single,1
XD813X,25-34,F,University degree,Prefer not to say,0,single,3+
RB196X,45-64,M,Schooling until age 16,Bottom 25%,0,single,3+
DH414I,45-64,F,Postgraduate degree,Top 25%,3+,single,1
HI219S,25-34,M,Postgraduate degree,Top 25%,2,married,1
ZO263C,16-24,F,Schooling until age 18,Mid 50%,0,single,0
PX248F,35-44,M,University degree,Mid 50%,2,single,3+
XP280M,35-44,M,Schooling until age 18,Mid 50%,0,married,3+
DC414F,25-34,M,University degree,Top 25%,1,married,3+
UY832R,16-24,M,Schooling until age 18,Top 25%,0,single,1
ZI994V,45-64,M,Schooling until age 18,Mid 50%,2,married,0
KT576U,35-44,F,University degree,Bottom 25%,0,single,0
EA320X,45-64,F,Schooling until age 16,Bottom 25%,2,single,1
VY747N,45-64,M,University degree,Mid 50%,0,married,2
OD752G,16-24,F,Schooling until age 18,Prefer not to say,0,single,2
OC914C,16-24,F,Schooling until age 16,Top 25%,2,single,3+
NO552Q,35-44,F,University degree,Mid 50%,0,married,3+
PS891L,35-44,F,Postgraduate degree,Mid 50%,0,single,2
DN608K,45-64,M,Trade / technical school or college,Top 25%,0,single,2
YG633Q,16-24,M,Schooling until age 16,Bottom 25%,0,single,2
LF628N,35-44,F,Schooling until age 18,Mid 50%,0,single,0
GN184N,35-44,M,Postgraduate degree,Top 25%,2,single,1
AY169A,45-64,F,Trade / technical school or college,Mid 50%,2,single,1
RF306U,25-34,F,Schooling until age 16,Bottom 25%,0,single,2
SP584Q,45-64,F,Schooling until age 18,Mid 50%,2,single,1
UG434V,45-64,F,University degree,Bottom 25%,3+,single,0
KW792A,45-64,F,Schooling until age 16,Mid 50%,3+,married,0
FA663F,45-64,M,Postgraduate degree,Top 25%,3+,married,0
PJ745G,16-24,M,Schooling until age 18,Mid 50%,1,single,1
OA369V,16-24,F,Schooling until age 18,Prefer not to say,0,single,0
LM992P,25-34,F,Schooling until age 18,Mid 50%,0,single,2
GE188U,45-64,M,Schooling until age 18,Mid 50%,0,single,0
TX927T,45-64,F,Schooling until age 16,Bottom 25%,2,single,0
MY205E,25-34,M,Postgraduate degree,Top 25%,3+,married,0
EV588A,45-64,F,Schooling until age 18,Mid 50%,1,married,3+
GL785N,35-44,F,University degree,Prefer not to say,0,single,1
MC668J,45-64,M,Trade / technical school or college,Mid 50%,0,single,1
NZ367C,45-64,F,Trade / technical school or college,Mid 50%,2,single,1
ZT879D,25-34,F,Trade / technical school or college,Bottom 25%,0,single,1
QI491B,45-64,M,University degree,Top 25%,2,married,3+
CF790Y,45-64,F,Postgraduate degree,Mid 50%,0,single,3+
DH282Q,45-64,M,Postgraduate degree,Mid 50%,2,single,3+
MQ258K,45-64,F,Schooling until age 16,Mid 50%,1,single,1
WX335L,16-24,M,Schooling until age 18,Prefer not to say,0,single,3+
RH395Y,25-34,M,Postgraduate degree,Mid 50%,1,married,2
PU930L,45-64,M,Schooling until age 18,Mid 50%,1,single,0
DT837J,25-34,M,Postgraduate degree,Top 25%,2,married,0
ZI575R,16-24,F,Schooling until age 18,Top 25%,0,single,3+
OG141B,45-64,F,Schooling until age 18,Prefer not to say,3+,married,3+
MO797T,25-34,F,University degree,Bottom 25%,0,single,0
NC910V,45-64,M,Postgraduate degree,Mid 50%,2,married,0
QV834U,25-34,M,University degree,Top 25%,2,married,1
ZT348I,45-64,F,University degree,Bottom 25%,3+,single,2
RI756V,25-34,F,Schooling until age 18,Mid 50%,0,married,2
WC227M,45-64,F,University degree,Mid 50%,1,single,0
OM239K,25-34,F,Schooling until age 16,Bottom 25%,0,single,0
ZD564M,25-34,F,Trade / technical school or college,Mid 50%,2,single,1
IU664F,45-64,M,Schooling until age 16,Top 25%,2,married,2
RZ462V,45-64,F,Schooling until age 16,Mid 50%,2,married,1
QP424Q,16-24,F,Schooling until age 18,Bottom 25%,0,single,3+
RU730V,45-64,F,Trade / technical school or college,Mid 50%,1,married,2
UM251E,45-64,F,University degree,Top 25%,0,single,0
VR395Y,16-24,F,Schooling until age 16,Mid 50%,0,single,0
HH705N,45-64,M,University degree,Mid 50%,1,married,1
II134K,35-44,F,Trade / technical school or college,Bottom 25%,0,single,1
KD912P,35-44,F,Schooling until age 18,Mid 50%,2,single,1
PI518D,45-64,M,Schooling until age 18,Mid 50%,1,married,1
FE442L,25-34,M,Postgraduate degree,Top 25%,0,single,3+
RZ472A,45-64,M,Trade / technical school or college,Bottom 25%,0,married,0
XG698A,35-44,M,Postgraduate degree,Top 25%,3+,married,1
XG876R,45-64,F,Schooling until age 16,Bottom 25%,0,single,3+
QL109J,35-44,M,Postgraduate degree,Top 25%,2,married,0
YK972E,45-64,M,Postgraduate degree,Top 25%,0,married,3+
LI894D,16-24,F,Schooling until age 18,Bottom 25%,0,single,0
HR926B,16-24,M,University degree,Prefer not to say,0,single,1
VH593R,25-34,F,Postgraduate degree,Mid 50%,0,married,0
WH958J,45-64,F,Trade / technical school or college,Mid 50%,1,married,1
QL314M,16-24,F,Schooling until age 18,Top 25%,0,single,3+
XW541R,45-64,F,University degree,Top 25%,3+,married,0
JV704E,16-24,F,Schooling until age 18,Top 25%,0,single,2
II197U,35-44,F,Schooling until age 16,Bottom 25%,3+,single,0
PS593X,16-24,F,Schooling until age 16,Prefer not to say,0,single,3+
KC103G,45-64,F,Schooling until age 16,Mid 50%,0,single,3+
ZH469G,45-64,F,Trade / technical school or college,Mid 50%,2,single,2
RE699B,45-64,F,University degree,Top 25%,3+,married,2
KT581C,25-34,F,Schooling until age 16,Mid 50%,2,married,1
QX699J,45-64,F,Schooling until age 16,Mid 50%,2,married,2
ZO138F,25-34,F,Schooling until age 16,Bottom 25%,3+,married,0
HP186Y,45-64,M,Schooling until age 16,Top 25%,0,married,1
